"StateFIPS","State","CountyFIPS","County","Year","Value"
6,"California",6089,"Shasta",2008,17.7
6,"California",6091,"Sierra",2008,12.7
6,"California",6093,"Siskiyou",2008,16.4
6,"California",6095,"Solano",2008,9
6,"California",6097,"Sonoma",2008,10.4
6,"California",6099,"Stanislaus",2008,14.4
6,"California",6101,"Sutter",2008,15.5
6,"California",6103,"Tehama",2008,16.5
6,"California",6105,"Trinity",2008,19.9
6,"California",6107,"Tulare",2008,21.5
6,"California",6109,"Tuolumne",2008,12.5
6,"California",6111,"Ventura",2008,8.7
6,"California",6113,"Yolo",2008,14.6
6,"California",6115,"Yuba",2008,16.6
6,"California",6001,"Alameda",2009,10.8
6,"California",6003,"Alpine",2009,17.3
6,"California",6005,"Amador",2009,11.3
6,"California",6007,"Butte",2009,18.5
6,"California",6009,"Calaveras",2009,11.3
6,"California",6011,"Colusa",2009,13.4
6,"California",6013,"Contra Costa",2009,9.5
6,"California",6015,"Del Norte",2009,23.1
6,"California",6017,"El Dorado",2009,7.6
6,"California",6019,"Fresno",2009,21.5
6,"California",6021,"Glenn",2009,15.8
6,"California",6023,"Humboldt",2009,19
6,"California",6025,"Imperial",2009,22.8
6,"California",6027,"Inyo",2009,12.5
6,"California",6029,"Kern",2009,22.2
6,"California",6031,"Kings",2009,19.5
6,"California",6033,"Lake",2009,22.1
6,"California",6035,"Lassen",2009,18.2
6,"California",6037,"Los Angeles",2009,16
6,"California",6039,"Madera",2009,20.6
6,"California",6041,"Marin",2009,7.3
6,"California",6043,"Mariposa",2009,13.5
6,"California",6045,"Mendocino",2009,17.5
6,"California",6047,"Merced",2009,24.6
6,"California",6049,"Modoc",2009,19
6,"California",6051,"Mono",2009,11.7
6,"California",6053,"Monterey",2009,17.2
6,"California",6055,"Napa",2009,8.6
6,"California",6057,"Nevada",2009,10.1
6,"California",6059,"Orange",2009,10.7
6,"California",6061,"Placer",2009,7.2
6,"California",6063,"Plumas",2009,12.3
6,"California",6065,"Riverside",2009,13.9
6,"California",6067,"Sacramento",2009,15.3
6,"California",6069,"San Benito",2009,13.9
6,"California",6071,"San Bernardino",2009,17
6,"California",6073,"San Diego",2009,12.5
6,"California",6075,"San Francisco",2009,11.7
6,"California",6077,"San Joaquin",2009,15.7
6,"California",6079,"San Luis Obispo",2009,13.2
6,"California",6081,"San Mateo",2009,7.6
6,"California",6083,"Santa Barbara",2009,15
6,"California",6085,"Santa Clara",2009,9.1
6,"California",6087,"Santa Cruz",2009,13.9
6,"California",6089,"Shasta",2009,15.5
6,"California",6091,"Sierra",2009,13.1
6,"California",6093,"Siskiyou",2009,16.1
6,"California",6095,"Solano",2009,10.7
6,"California",6097,"Sonoma",2009,9.5
6,"California",6099,"Stanislaus",2009,17
6,"California",6101,"Sutter",2009,14.8
6,"California",6103,"Tehama",2009,18.9
6,"California",6105,"Trinity",2009,18.2
6,"California",6107,"Tulare",2009,23
6,"California",6109,"Tuolumne",2009,14.2
6,"California",6111,"Ventura",2009,10.5
6,"California",6113,"Yolo",2009,15.7
6,"California",6115,"Yuba",2009,19.5
6,"California",6001,"Alameda",2010,13.5
6,"California",6003,"Alpine",2010,16.9
6,"California",6005,"Amador",2010,12.8
6,"California",6007,"Butte",2010,20.1
6,"California",6009,"Calaveras",2010,11.1
6,"California",6011,"Colusa",2010,14.9
6,"California",6013,"Contra Costa",2010,9.3
6,"California",6015,"Del Norte",2010,23.5
6,"California",6017,"El Dorado",2010,9.4
6,"California",6019,"Fresno",2010,26.8
6,"California",6021,"Glenn",2010,17.6
6,"California",6023,"Humboldt",2010,18
6,"California",6025,"Imperial",2010,22.3
6,"California",6027,"Inyo",2010,13.9
6,"California",6029,"Kern",2010,21.4
6,"California",6031,"Kings",2010,22.5
6,"California",6033,"Lake",2010,21
6,"California",6035,"Lassen",2010,16.8
6,"California",6037,"Los Angeles",2010,17.6
6,"California",6039,"Madera",2010,21.7
6,"California",6041,"Marin",2010,9.2
6,"California",6043,"Mariposa",2010,14.8
6,"California",6045,"Mendocino",2010,19.6
6,"California",6047,"Merced",2010,23.1
6,"California",6049,"Modoc",2010,21.9
6,"California",6051,"Mono",2010,10.8
6,"California",6053,"Monterey",2010,17.1
6,"California",6055,"Napa",2010,10.7
6,"California",6057,"Nevada",2010,11.7
6,"California",6059,"Orange",2010,12.2
6,"California",6061,"Placer",2010,9.1
6,"California",6063,"Plumas",2010,15.3
6,"California",6065,"Riverside",2010,16.4
6,"California",6067,"Sacramento",2010,16.7
6,"California",6069,"San Benito",2010,12.7
